id,Название обьекта,Адрес,Регион,Срок сдачи,Кол-во квартир,Максимум этажей,Минимум этажей,Отделка,Грузоподъемность лифтов,Наличие парковки,Наличие велодорожки,Наличие детской площадки,Наличие спортивной площадки,Застройщик,Email застройщика,Тел. застройщика
6388,Жилой комплекс «Западный»,"г Владикавказ, Улица Хадарцева, д. 29, корпус 2",15,2023-06-30,32,6,6,,0.0,0,0,1.0,0.0,ДИАНА,ooo.diana-2017@yandex.ru,+7(928)489-50-50
46375,,"г Котельники, микрорайон Ковровый",50,2023-12-31,0,6,6,,2.0,38,0,0.0,0.0,ДИАНА-4,diana4.ooo@yandex.ru,+7 (495) 550-60-60
37733,,"пгт Березово, Молодежная, д. 17",86,2022-12-31,47,4,4,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДИВЕС ДЕВЕЛОПМЕНТ,encounter@mail.ru,+7(902)814-27-09
37742,,"пгт Березово, ул Молодежная, д. 19",86,2022-12-31,47,4,4,,0.0,0,0,1.0,1.0,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ДИВЕС ДЕВЕЛОПМЕНТ,encounter@mail.ru,+7(902)814-27-09
47711,GROZNY TOWERS,"г Грозный, ул им Шейха Али Митаева, корпус 1",20,2025-12-31,224,31,31,,2.0,0,1,3.0,3.0,ДИКА-СТРОЙПРОЕКТ,dika-9571@mail.ru,+7 (938) 000-59-00
47713,GROZNY TOWERS,"г Грозный, ул им Шейха Али Митаева, корпус 3",20,2025-12-31,224,31,31,,2.0,0,1,3.0,3.0,ДИКА-СТРОЙПРОЕКТ,dika-9571@mail.ru,+7 (938) 000-59-00
47712,GROZNY TOWERS,"г Грозный, ул им Шейха Али Митаева, корпус 2",20,2025-12-31,224,31,31,,2.0,0,1,3.0,3.0,ДИКА-СТРОЙПРОЕКТ,dika-9571@mail.ru,+7 (938) 000-59-00
32611,"ЖК ""Южное море""","г Сочи, район Хостинский, улица Есауленко",23,2031-03-31,84,16,16,,2.0,0,1,1.0,1.0,ДИПЛОМАТ ПЛЮС,more.yuzhnoe@mail.ru,+7(938)888-44-43
29010,DM Tower,"г Москва, шоссе Варшавское, вл. 9/2",77,2022-12-31,0,20,20,,11.0,158,0,0.0,0.0,ДМ ТАУЭР,info@towerdm.ru,+7(499)495-95-80
42911,"Жилой дом ""Можайский сквер""","г Красное Село, ш Кингисеппское, д. 4, литера А",78,2023-06-30,80,9,9,,1.0,14,0,1.0,2.0,ДОЛЬЧЕ,dolce.estate@mail.ru,+7(911)093-80-71
42355,,"г Красноармейск, пер Светлый, д. 14",64,2021-12-31,4,1,1,,0.0,0,0,0.0,0.0,ДОМ-63,ooodom_63@mail.ru,+7(903)022-07-45
42610,,"г Элиста, ул Правды, д. 3, корпус 6",8,2023-06-30,88,9,9,,3.0,0,0,1.0,0.0,ДОМОСТРОЙ,mexsu3@mail.ru,+7(961)398-68-84
49249,,"г Вологда, ул Республиканская, д. 2",35,2024-03-31,36,9,9,,0.0,0,0,1.0,1.0,ДОМСТРОЙ,ds.vologda@mail.ru, 
48039,,"г Вологда, пер Некрасовский, д. 2",35,2023-12-31,6,3,3,,0.0,0,0,1.0,1.0,ДОМСТРОЙ,ds.vologda@mail.ru, 
49248,,"г Вологда, ул Республиканская, д. 1",35,2024-09-30,40,9,9,,0.0,0,0,1.0,1.0,ДОМСТРОЙ,ds.vologda@mail.ru, 
49289,,"г Владикавказ, ул Зураба Магкаева, д. 83, литера 1, 2",15,2024-12-31,222,9,9,,4.0,0,0,1.0,1.0,ДОРОЖНОЕ ЖИЛИЩНОЕ СТРОИТЕЛЬСТВО,plisitistroi@mail.ru,+7(867)250-16-41
42581,,"г Владикавказ, Микрорайон Новый город",15,2023-03-31,156,6,5,,0.0,42,0,1.0,0.0,ДОРОЖНОЕ ЖИЛИЩНОЕ СТРОИТЕЛЬСТВО,plisitistroi@mail.ru,+7(867)250-16-41
42354,,"г Красноармейск, пер Светлый, д. 12",64,2021-12-31,4,1,1,,0.0,0,0,0.0,0.0,ДОРСТРОЙИНДУСТРИЯ,strokinmonolit@rambler.ru,+7(927)153-54-05
41274,,"г Первоуральск, улица Папанинцев",66,2023-06-30,75,12,12,,0.0,28,0,1.0,2.0,ДОСУГ СЕРВИС,uspr66@mail.ru,+7(343)964-74-00
45821,,"г Первоуральск, улица Папанинцев, д. 22А",66,2023-09-30,36,10,10,,1.0,0,0,1.0,2.0,ДОСУГ СЕРВИС,uspr66@mail.ru,+7(343)964-74-00
17824,,"г Омск, улица 4-я Северная",55,2023-09-30,0,1,1,,0.0,50,0,1.0,1.0,ДОМОСТРОИТЕЛЬНЫЙ КОМБИНАТ-3,priem@dsk-omsk.ru,+7(381)256-04-41
17823,,"г Омск, улица 4-я Северная",55,2023-09-30,127,20,20,,1.0,50,0,1.0,1.0,ДОМОСТРОИТЕЛЬНЫЙ КОМБИНАТ-3,priem@dsk-omsk.ru,+7(381)256-04-41
46017,ЖК Губкина 54 (III этап),"г Белгород, ул Губкина, д. 54, корпус 2, блок-секция В осях V-VI",31,2024-09-30,80,10,10,,2.0,23,0,1.0,1.0,ДОМСТРОЙКОРПОРАЦИЯ- СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,ooodsk@dsk31.ru,+7 (472) 231-12-30
40085,XI ЮМР.Многоквартирный жилой дом со встроенными нежилыми помещениями.Позиция 44 в городе Белгороде.Кирпичная блок-секция в осях XIII-XIV,"г Белгород, б-р Юности, д. 45, корпус 1, блок-секция 7 (в осях XIII-XIV)",31,2022-12-31,91,15,15,,2.0,0,0,0.0,0.0,ДОМОСТРОИТЕЛЬНАЯ КОМПАНИЯ-СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,dsk@dsk31.ru,+7 (472) 226-17-86
47584,"ЖК ""УНИВЕРСИТЕТ""","г Белгород, ул Победы, д. 126, блок-секция В осях III-IV",31,2024-12-31,0,1,1,,0.0,32,0,0.0,0.0,ДОМОСТРОИТЕЛЬНАЯ КОМПАНИЯ-СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,dsk@dsk31.ru,+7 (472) 226-17-86
37263,"ЖК ""УНИВЕРСИТЕТ""","г Белгород, ул Победы, блок-секция в осях I-II",31,2023-03-31,80,19,19,,1.0,4,0,1.0,1.0,ДОМОСТРОИТЕЛЬНАЯ КОМПАНИЯ-СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,dsk@dsk31.ru,+7 (472) 226-17-86
47583,"ЖК ""УНИВЕРСИТЕТ""","г Белгород, ул Победы, д. 126, корпус 1, блок-секция В осях III-IV",31,2024-12-31,75,16,16,,2.0,0,0,1.0,1.0,ДОМОСТРОИТЕЛЬНАЯ КОМПАНИЯ-СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,dsk@dsk31.ru,+7 (472) 226-17-86
41626,"ЖК премиум-класс ""Парковый""","г Белгород, пр Б.Хмельницкого, д. 62а, корпус 4, блок-секция В осях I-II",31,2023-03-31,50,9,9,,1.0,0,0,0.0,0.0,ДОМОСТРОИТЕЛЬНАЯ КОМПАНИЯ-СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,dsk@dsk31.ru,+7 (472) 226-17-86
31327,"ЖК ""МАЯК""","г Энгельс, улица Маяковского, д. 12, 22, блок-секция 1",64,2022-12-31,230,25,25,,1.0,0,0,1.0,0.0,ДУБЛЬ Л-РИЭЛТ,wl-rielt@mail.ru,+7(845)224-77-01
40084,ЖК на Топольчанской,"г Саратов, улица Топольчанская, д. 6, блок-секция А,Б,В",64,2023-06-30,195,11,11,,5.0,0,0,0.0,0.0,ДУБЛЬ Л-РИЭЛТ,wl-rielt@mail.ru,+7(845)224-77-01
31328,ЖК на Топольчанской,"город Саратов, улица Топольчанская, д. 3, блок-секция А,Б,В",64,2023-12-31,342,21,21,,6.0,0,0,0.0,0.0,ДУБЛЬ Л-РИЭЛТ,wl-rielt@mail.ru,+7(845)224-77-01
36904,"Жилой комплекс ""Огни залива"" Жилой квартал ""Огни залива"" ЖК ""Огни залива""","г Санкт-Петербург, проспект Ленинский",78,2023-09-30,996,21,11,,15.0,0,1,1.0,1.0,ДУДЕРГОФСКИЙ ПРОЕКТ,dp@bfa-d.ru,+7(812)611-05-83
36903,"Жилой комплекс ""Огни залива"" Жилой квартал ""Огни залива"" ЖК ""Огни залива""","г Санкт-Петербург, проспект Ленинский",78,2023-09-30,679,21,14,,9.0,0,1,1.0,1.0,ДУДЕРГОФСКИЙ ПРОЕКТ,dp@bfa-d.ru,+7(812)611-05-83
42477,"ЖК ""Федоскинская слобода""","г Мытищи, корпус 6",50,2024-09-30,54,3,3,,0.0,0,1,1.0,1.0,Е-ИНВЕСТ,einvest2020@mail.ru,+7(915)134-00-23
42246,"ЖК ""Федоскинская слобода""","г Мытищи, корпус 4",50,2023-12-31,75,3,3,,0.0,0,1,1.0,1.0,Е-ИНВЕСТ,einvest2020@mail.ru,+7(915)134-00-23
38486,"ЖК ""Федоскинская слобода""","с Федоскино, корпус 3",50,2023-12-31,102,3,3,,0.0,0,0,6.0,1.0,Е-ИНВЕСТ,einvest2020@mail.ru,+7(915)134-00-23
42475,"ЖК ""Федоскинская слобода""","г Мытищи, район С.п.Федоскинское, корпус 5",50,2024-09-30,51,3,3,,0.0,0,1,1.0,1.0,Е-ИНВЕСТ,einvest2020@mail.ru,+7(915)134-00-23
26031,,"г Краснодар, улица Западный Обход, д. 39/1, корпус 6",23,2022-12-31,330,17,16,,2.0,0,0,2.0,1.0,ЕВРОПА ДЕВЕЛОПМЕНТ,vm50108891@gmail.com,+7(861)206-36-76
4923,,"г Краснодар, улица Западный Обход, д. 39/1",23,2024-09-30,224,16,16,,2.0,0,0,1.0,1.0,ЕВРОПА ДЕВЕЛОПМЕНТ,vm50108891@gmail.com,+7(861)206-36-76
26035,,"г Краснодар, улица Западный Обход, д. 39/1",23,2023-12-31,330,17,16,,2.0,0,0,2.0,1.0,ЕВРОПА ДЕВЕЛОПМЕНТ,vm50108891@gmail.com,+7(861)206-36-76
26034,,"г Краснодар, улица Западный Обход, д. 39/1",23,2024-03-31,405,17,16,,3.0,0,0,2.0,1.0,ЕВРОПА ДЕВЕЛОПМЕНТ,vm50108891@gmail.com,+7(861)206-36-76
37469,,"массив Касимово, д. 3",47,2022-12-31,51,3,3,,0.0,0,0,0.0,0.0,ЕВРОПЕЙСКАЯ СЛОБОДА,su.smk.nn@gmail.com,+7(812)670-62-33
37467,"Малоэтажный жилой комплекс ""НОВОКАСИМОВО""","массив Касимово, д. 1",47,2022-12-31,47,3,3,,0.0,0,0,0.0,0.0,ЕВРОПЕЙСКАЯ СЛОБОДА,su.smk.nn@gmail.com,+7(812)670-62-33
41230,"Микрорайн ""Европейский берег""","г Новосибирск, ул Большевистская, строение 43, блок-секция 1-6",54,2024-03-31,250,19,9,,7.0,96,0,1.0,1.0,ЕВРОПЕЙСКИЙ БЕРЕГ.БОЛЬШЕВИЧКА.НОВОСИБИРСК.СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,Sastroy54@brusnika.ru,+7(383)319-85-10
37204,"Микрорайн ""Европейский берег""","г Новосибирск, Большевистская",54,2023-06-30,433,18,8,,10.0,170,0,2.0,2.0,ЕВРОПЕЙСКИЙ БЕРЕГ.БОЛЬШЕВИЧКА.НОВОСИБИРСК.СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,Sastroy54@brusnika.ru,+7(383)319-85-10
45747,"Микрорайн ""Европейский берег""","г Новосибирск, ул Большевистская, строение 43, блок-секция 7-10",54,2025-03-31,317,27,10,,6.0,296,0,1.0,1.0,ЕВРОПЕЙСКИЙ БЕРЕГ.БОЛЬШЕВИЧКА.НОВОСИБИРСК.СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК,Sastroy54@brusnika.ru,+7(383)319-85-10
36062,"""Олимпик life""","г Альметьевск, ул Гафиатуллина, д. 62",16,2022-12-31,136,16,1,,2.0,59,0,1.0,1.0,ЕВРОСТРОЙ,info@eurostroy-develop.ru,+7(855)344-11-11
46244,Олимпик life 2,"г Альметьевск, ул Гафиатуллина, д. 60",16,2025-12-31,199,16,1,,2.0,0,0,1.0,1.0,ЕВРОСТРОЙ,info@eurostroy-develop.ru,+7(855)344-11-11
5284,ПРИОРИТЕТ Клубный дом,"г Санкт-Петербург, набережная Воскресенская, д. 32, литера А",78,2022-12-31,40,9,9,,5.0,42,0,0.0,0.0,ЕВРОСТРОЙ-УПРАВЛЕНИЕ СТРОИТЕЛЬНЫМИ ПРОЕКТАМИ,pavlenko@esgroup.ru,+7(812)703-47-99
41182,,"район Мещанский, проспект Олимпийский, вл. 10",77,2023-12-31,0,8,8,,5.0,330,0,0.0,0.0,ЕВРОФАРМАКОЛ,buh8@rosfarm.ru,+7(925)551-40-45
43064,"ЖК (жилой комплекс) ""Симфония""","г Екатеринбург, улица Коуровская, д. 13, блок-секция 4.1, 4.2, 5",66,2023-03-31,116,13,8,,4.0,97,0,4.0,0.0,ЖЕЛДОРИПОТЕКА,main@zdi.ru,+7(495)788-19-30
43063,"ЖК (жилой комплекс) ""Симфония""","г Екатеринбург, улица Коуровская, д. 13, блок-секция 2.2, 3",66,2022-12-31,81,12,8,,3.0,0,0,4.0,0.0,ЖЕЛДОРИПОТЕКА,main@zdi.ru,+7(495)788-19-30
27918,Жилой квартал ХЕДЛАЙНЕР,"г Москва, район Пресненский, проезд Шмитовский, вл. 39 (корпус 5)",77,2024-06-30,197,45,45,,0.0,0,0,0.0,0.0,ЖИЛОЙ КВАРТАЛ СИТИ,zk-city@kortros.ru,+7(495)933-99-13
27916,Жилой квартал ХЕДЛАЙНЕР,"г Москва, район Пресненский, проезд Шмитовский, вл. 39 (корпус 6)",77,2024-06-30,419,45,14,,2.0,0,0,0.0,0.0,ЖИЛОЙ КВАРТАЛ СИТИ,zk-city@kortros.ru,+7(495)933-99-13
27919,Жилой квартал ХЕДЛАЙНЕР,"г Москва, район Пресненский, проезд Шмитовский, вл. 39 (корпус 7)",77,2024-06-30,178,17,11,,2.0,0,0,0.0,0.0,ЖИЛОЙ КВАРТАЛ СИТИ,zk-city@kortros.ru,+7(495)933-99-13
27924,Жилой квартал ХЕДЛАЙНЕР,"г Москва, район Пресненский, проезд Шмитовский, вл. 39 (автостоянка 2 этап)",77,2024-06-30,0,3,3,,0.0,357,0,5.0,0.0,ЖИЛОЙ КВАРТАЛ СИТИ,zk-city@kortros.ru,+7(495)933-99-13
27917,Жилой квартал ХЕДЛАЙНЕР,"г Москва, район Пресненский, проезд Шмитовский, вл. 39 (корпус 4)",77,2024-06-30,788,55,55,,0.0,0,0,0.0,0.0,ЖИЛОЙ КВАРТАЛ СИТИ,zk-city@kortros.ru,+7(495)933-99-13
27920,Жилой квартал ХЕДЛАЙНЕР,"г Москва, район Пресненский, проезд Шмитовский, вл. 39 (корпус 9)",77,2022-12-31,542,55,31,,0.0,0,0,0.0,0.0,ЖИЛОЙ КВАРТАЛ СИТИ,zk-city@kortros.ru,+7(495)933-99-13
27921,Жилой квартал ХЕДЛАЙНЕР,"г Москва, район Пресненский, проезд Шмитовский, вл. 39 (корпус 10)",77,2022-12-31,318,39,7,,0.0,0,0,0.0,0.0,ЖИЛОЙ КВАРТАЛ СИТИ,zk-city@kortros.ru,+7(495)933-99-13
27923,Жилой квартал ХЕДЛАЙНЕР,"г Москва, район Пресненский, проезд Шмитовский, вл. 39 (корпус 8)",77,2022-12-31,67,19,11,,1.0,0,0,0.0,0.0,ЖИЛОЙ КВАРТАЛ СИТИ,zk-city@kortros.ru,+7(495)933-99-13
27922,Жилой квартал ХЕДЛАЙНЕР,"г Москва, район Пресненский, проезд Шмитовский, вл. 39 (автостоянка 1 этап)",77,2022-12-31,0,3,3,,0.0,820,0,2.0,1.0,ЖИЛОЙ КВАРТАЛ СИТИ,zk-city@kortros.ru,+7(495)933-99-13
